canonical_name,status,file_name,source,source_title,source_page_url,image_url,match_method,sha256,width,height,notes
HG 1/144 GEIRAIL,downloaded,HG 1_144 GEIRAIL__cdd237a2f8.jpg,dalong,Geirail,https://www.dalong.net/reviews/ib/ibh26/ibh26_p_e.htm,https://www.dalong.net/reviews/ib/ibh26/p/ibh26.jpg,exact,b7f523b25b7024e737b10f73a9fc18bc61daab09336c4e1c055c82d0d7a23de8,300,189,
MG 1/100 MS-18E KAMPFER,downloaded,MG 1_100 MS-18E KAMPFER__616e950b3a.jpg,gunpla_gallery,MS-18E Kämpfer,https://gunplagallery.com/kits/1194-mg-ms-18e-k%C3%A4mpfer,https://s3.amazonaws.com/gunplagallery/catalog/1194_original_Mg-ms-18e.jpg,exact,50111b861879eb6fe832a0577902691c05fa8690e8145bf99d33eb7bde250c67,1024,1303,
HG 1/144 GEIRAIL SCHARFRICHTER & LANDMAN RODI SET,not_found,,,,,,,,,,bandai_manual: GEIRAIL SCHARFRICHTER & LANDMAN RODI SET | dalong: Geirail Scharfrichter & Landman Rodi Set | gunpla_hobby: GEIRAIL SCHARFRICHTER & LANDMAN RODI SET
MG 1/100 MSA-0011[EXT] EX-S GUNDAM,downloaded,MG 1_100 MSA-0011[EXT] EX-S GUNDAM__eb3de06cda.jpg,gunpla_gallery,MSA-0011[Ext] Ex-S Gundam,https://gunplagallery.com/kits/1219-mg-msa-0011-ext-ex-s-gundam,https://s3.amazonaws.com/gunplagallery/catalog/1219_original_Mg-ext-s.jpg,exact,50b01ce3e23b1cd296aaf4817ad41688d806b103b4d687e09a6749aecd699a09,1024,549,
HG 1/144 GELGOOG JÄGER,downloaded,HG 1_144 GELGOOG JÄGER__e311c5cfd2.jpg,gunpla_hangar,MS-14Jg Gelgoog Jäger,https://gunplahangar.com/kits/hguc-ms-14jg-gelgoog-jger,https://gunplahangar.com/img/kits/hguc-ms-14jg-gelgoog-jger/box-art-800.jpg,source_model_code_cross_source,cdc81cd71103e9afb74080b0d202f22f358b5a0e52a7742006913c94431273ee,800,489,
MG 1/100 MSM-07 Z'GOK (CHAR'S CUSTOM),downloaded,MG 1_100 MSM-07 Z'GOK (CHAR'S CUSTOM)__0d02d62545.jpg,bandai_manual,MSM-07 Z'GOK (CHAR'S CUSTOM),https://manual.bandai-hobby.net/menus/detail/524,https://bandai-hobby.net/images/157_387_s_6b1hxx6o2gurgygvcy9f2zndhs3m.jpg,official_exact,a5103f5297e7ef521ced77bd230b3422d6b34cc49909caafccdb7fb11edceeea,1200,1200,
HG 1/144 GELGOOG MARINE,downloaded,HG 1_144 GELGOOG MARINE__65118970ee.jpg,dalong,Gelgoog Marine,https://www.dalong.net/reviews/hg/h16/h16_p_e.htm,https://www.dalong.net/reviews/hg/h16/p/h16.jpg,exact,a125589233d0db101a89a5dbebee63f72a97bea0f9fa1f973268f4fca0b30bfa,289,179,
MG 1/100 MSN-02 ZEONG,downloaded,MG 1_100 MSN-02 ZEONG__a69d6bd7ae.jpg,gunpla_gallery,MSN-02 Zeong,https://gunplagallery.com/kits/1210-mg-msn-02-zeong,https://s3.amazonaws.com/gunplagallery/catalog/1210_original_Mg-msn-02.jpg,exact,a71b1caa1995a4f61743f11dbf040af57334d7e420c7658b28a3345e95da2041,1024,1287,
HG 1/144 GELGOOG Menace,downloaded,HG 1_144 GELGOOG Menace__ee9f4d3358.jpg,gunpla_hangar,ZGMF-2025/F GELGOOG Menace,https://gunplahangar.com/kits/hgce-zgmf-2025-f-gelgoog-menace,https://gunplahangar.com/img/kits/hgce-zgmf-2025-f-gelgoog-menace/box-art-800.jpg,source_model_code_hangar_exact,7e0591c146241436905c5c6bc89a531398cae1ef384ef1103bbe7758bb5d0f0d,800,520,
MG 1/100 MSN-04 SAZABI,downloaded,MG 1_100 MSN-04 SAZABI__e7497724c4.jpg,gunpla_gallery,MSN-04 Sazabi,https://gunplagallery.com/kits/1188-mg-msn-04-sazabi,https://s3.amazonaws.com/gunplagallery/catalog/1188_original_Mg-msn-04.jpg,exact,4d435eabeae792e5da4ba7f96be84c85eb4150f1c11261661bfd6423d158f4ca,1024,563,
HG 1/144 GELGOOG VERTEX,not_found,,,,,,,,,,bandai_manual: GELGOOG VERTEX | dalong: Gelgoog Vertex | gunpla_hobby: GELGOOG VERTEX
MG 1/100 MSN-04 SAZABI Ver.Ka,downloaded,MG 1_100 MSN-04 SAZABI Ver.Ka__ee19d9bbc6.jpg,gunpla_gallery,MSN-04 Sazabi Ver.Ka,https://gunplagallery.com/kits/1334-mg-msn-04-sazabi-ver-ka,https://s3.amazonaws.com/gunplagallery/catalog/1334_original_MG_Sazabi_ver_KA_new_Boxart.jpg,exact,315d587045948cc1342785b5d1a0af40a35d99ee1996b14e900c6f12902ebcf1,1023,680,
HG 1/144 GELGOOG(GQ),not_found,,,,,,,,,,bandai_manual: GELGOOG(GQ) | dalong: Gelgoog(GQ) | gunpla_hobby: GELGOOG(GQ)
MG 1/100 MSN-06S SINANJU STEIN Ver. Ka,downloaded,MG 1_100 MSN-06S SINANJU STEIN Ver. Ka__9d32c49d2b.jpg,gunpla_gallery,MSN-06S Sinanju Stein Ver.Ka,https://gunplagallery.com/kits/1324-mg-msn-06s-sinanju-stein-ver-ka,https://s3.amazonaws.com/gunplagallery/catalog/1324_original_MGSinanjuSteinBoxArt.jpg,exact,83d083494cd52e9c79573f89d5aa56d13dd6aa926e400bfef7483ddaaceb113e,1191,1500,
HG 1/144 GELGOOG(UNICORN Ver.),not_found,,,,,,,,,,bandai_manual: GELGOOG(UNICORN Ver.) | dalong: Gelgoog Unicorn Ver. | gunpla_hobby: GELGOOG(UNICORN Ver.)
MG 1/100 MSN-100 HYAKU-SHIKI,downloaded,MG 1_100 MSN-100 HYAKU-SHIKI__55e50cf214.jpg,bandai_manual,MSN-100 HYAKU-SHIKI,https://manual.bandai-hobby.net/menus/detail/810,https://bandai-hobby.net/images/155_190_o_1h38s6e4n1u9ms0g1hio1a44132523.jpg,official_exact,8b0443a6ceaf11ba6b91c5471b83104e35e0cada916150624acee6bdff78e54f,1200,1200,
HG 1/144 GELGOOG/ GELGOOG CANNON,downloaded,HG 1_144 GELGOOG_ GELGOOG CANNON__d34c454ed1.jpg,dalong,Gelgoog/Gelgoog Cannon,https://www.dalong.net/reviews/hg/h76/h76_p_e.htm,https://www.dalong.net/reviews/hg/h76/p/h76.jpg,exact,0a44985aa40e4d921ad3fbabf16650279d5ad9df892805607ea031747c6a91a3,288,178,
MG 1/100 MSZ-006-3B ZETA GUNDAM 3B TYPE GRAY ZETA,not_found,,,,,,,,,,bandai_manual: MSZ-006-3B ZETA GUNDAM III B TYPE GRAY ZETA | gunpla_gallery: MSZ-006 Zeta Gundam | gunpla_hangar: MSZ-006 Zeta Gundam (1996)
HG 1/144 GENOACE,downloaded,HG 1_144 GENOACE__038b5fc1ce.jpg,gunpla_hangar,RGE-B790 Genoace,https://gunplahangar.com/kits/hgage-rge-b790-genoace,https://gunplahangar.com/img/kits/hgage-rge-b790-genoace/box-art-800.jpg,source_model_code_hangar_exact,96cc61c6bde6ac2f849ff9e22d37b7ea7355d8df5a1ff29bf2fae5ec6adf462f,800,505,
MG 1/100 MSZ-006A1 ZETAPLUS,downloaded,MG 1_100 MSZ-006A1 ZETAPLUS__9a936d6093.jpg,gunpla_gallery,MSZ-006A1 Zeta plus,https://gunplagallery.com/kits/1202-mg-msz-006a1-zeta-plus,https://s3.amazonaws.com/gunplagallery/catalog/1202_original_Mg-msz-006a1.jpg,exact,1fb1d37cea49ce133ac19e0f657cf7c6b20e81203d356e6489847f4fb45338f6,1024,1592,
HG 1/144 GENOACE CUSTOM,downloaded,HG 1_144 GENOACE CUSTOM__f906ce7d8d.jpg,gunpla_gallery,RGE-B790CW Genoace Custom,https://gunplagallery.com/kits/308-hg-rge-b790cw-genoace-custom,https://s3.amazonaws.com/gunplagallery/catalog/308_original_Genoace-custom-hg.jpg,source_model_code_cross_source,f6bb27eee62d9f169d988f16fdc2eea4ffa0f9a7eb3dded3158b4a896b145b84,960,604,
MG 1/100 MSZ-006C1 ZETAPLUS,downloaded,MG 1_100 MSZ-006C1 ZETAPLUS__ee9cfef57f.jpg,gunpla_hobby,MSZ-006C1 ZETAPLUS,https://gunpla-hobby.com/gunpla/mg-1-100-mg-1-100-msz-006c1-c-3f7b30,https://thumbnail.image.rakuten.co.jp/@0_mall/mediaworldkaitoriworld/cabinet/6317/7/cg63177528.jpg,official_title_release_month,959a188e261f6764ff47523ba72d3b8b2f0b9f95776fd2ea270f9f0a6b8301ba,1600,1600,
HG 1/144 GENOACE II,downloaded,HG 1_144 GENOACE II__98ab543f8e.jpg,gunpla_gallery,RGE-B890 Genoace II,https://gunplagallery.com/kits/320-hg-rge-b890-genoace-ii,https://s3.amazonaws.com/gunplagallery/catalog/320_original_Hg_genoace_ii_boxart.jpg,source_model_code_cross_source,6564e6dcff1432eddd09136b811f3e5044993078616d8e500cd94959134f884b,640,409,
MG 1/100 MSZ-006P2/3C ZETA GUNDAM III P2 TYPE RED ZETA,not_found,,,,,,,,,,bandai_manual: MSZ-006P2/3C ZETA GUNDAM III P2 TYPE RED ZETA | dalong: Zeta Gundam 3 Type-P2 [Red Zeta] | bandai_manual: MSZ-006-3B ZETA GUNDAM III B TYPE GRAY ZETA
HG 1/144 GENOACE O CUSTOM,not_found,,,,,,,,,,bandai_manual: GENOACE O CUSTOM | dalong: Genoace O Custom | gunpla_hobby: GENOACE O CUSTOM
MG 1/100 MUSHA GUNDAM MK-II,downloaded,MG 1_100 MUSHA GUNDAM MK-II__19fef33986.jpg,gunpla_gallery,Musha Gundam Mk-II,https://gunplagallery.com/kits/1292-mg-musha-gundam-mk-ii,https://s3.amazonaws.com/gunplagallery/catalog/1292_original_Mush_Gundam_Mk._II_Boxart.jpg,exact,8452bc813b56c64ef2bb7d96836aa455aee89f442c79d36438365512ee21798d,507,640,
HG 1/144 GERBERA TETRA (ROLL OUT Ver.),downloaded,HG 1_144 GERBERA TETRA (ROLL OUT Ver.)__e17222bfb4.jpg,gunpla_hobby,GERBERA TETRA (ROLL OUT Ver.),https://gunpla-hobby.com/gunpla/hg-1-144-hguc-1-144-058b02,https://thumbnail.image.rakuten.co.jp/@0_mall/crahoby/cabinet/s202110/bd-g-hguc159.jpg,official_title_release_month,ca390b73c579f8f5049156b84522b6f1462635d2c292a81c159a4ae4f8555961,800,610,
MG 1/100 M’QUVE’S GOUF,not_found,,,,,,,,,,bandai_manual: M’QUVE’S GOUF | dalong: Gouf M'Quve's U se | dalong: Gouf
HG 1/144 GERBERA-TETRA,downloaded,HG 1_144 GERBERA-TETRA__91bb5f470e.jpg,dalong,Gerbera-Tetra,https://www.dalong.net/reviews/hg/h159/h159_p_e.htm,https://www.dalong.net/reviews/hg/h159/p/h159.jpg,exact,84a94bc6301a0c0527595431fbdc35e037131693b75d05606c30424dbcd606cb,300,188,
MG 1/100 NARRATIVE GUNDAM B-PACKS Ver.Ka,not_found,,,,,,,,,,bandai_manual: NARRATIVE GUNDAM B-PACKS Ver.Ka | dalong: Narrative Gundam B-Packs Ver.Ka | bandai_manual: NARRATIVE GUNDAM C-PACKS Ver.Ka
HG 1/144 GFreD,downloaded,HG 1_144 GFreD__b220544f65.jpg,dalong,GFreD,https://www.dalong.net/reviews/hg/hgq08/hgq08_p_e.htm,https://www.dalong.net/reviews/hg/hgq08/p/hgq08.jpg,exact,80a8f9eef1f6aa80e9740c934cc19dc6008541b0412e2d11c3881a9176f97109,1200,747,
MG 1/100 NEMO,downloaded,MG 1_100 NEMO__2c811cbb0f.jpg,dalong,Nemo,https://www.dalong.net/reviews/mg/m88/m88_p_e.htm,https://www.dalong.net/reviews/mg/m88/p/m88.jpg,exact,737c82dd393e03685da89d334ffa6b28d504d20d62343604bc418b0ea786d53d,184,291,
HG 1/144 GHIRARGA,downloaded,HG 1_144 GHIRARGA__7fb6ae8735.jpg,dalong,Ghirarga,https://www.dalong.net/reviews/age/agh23/agh23_p_e.htm,https://www.dalong.net/reviews/age/agh23/p/agh23.jpg,exact,173abff3f4d8f295ebb6658f17f2f15b76ebde275e7c19539f6cf5560aaacc80,300,188,
MG 1/100 NEUEN BITTER’S ZAKUIIF2,not_found,,,,,,,,,,bandai_manual: NEUEN BITTER’S ZAKUIIF2 | dalong: Zaku II F2 (Neuen Bitter Use) | bandai_manual: S GUNDAM
HG 1/144 GHOST GUNDAM,not_found,,,,,,,,,,bandai_manual: GHOST GUNDAM | dalong: Ghost Gundam | gunpla_hobby: GHOST GUNDAM
MG 1/100 OO GUNDAM SEVEN SWORD/G,downloaded,MG 1_100 OO GUNDAM SEVEN SWORD_G__5bd1059644.jpg,dalong,00 Gundam Seven Sword/G,https://www.dalong.net/reviews/mg/m147/m147_p_e.htm,https://www.dalong.net/reviews/mg/m147/p/m147.jpg,exact,ee30febc5ac4361858666f14cd9da8af2e6ff1fd4556ba5780e1a755102cddc8,300,237,
HG 1/144 GHOST JEGAN F,not_found,,,,,,,,,,bandai_manual: GHOST JEGAN F | dalong: Ghost Jegan F | gunpla_hobby: GHOST JEGAN F
MG 1/100 OO QAN[T],downloaded,MG 1_100 OO QAN[T]__11aeb89cb4.jpg,dalong,00 Qan[T],https://www.dalong.net/reviews/mg/m139/m139_p_e.htm,https://www.dalong.net/reviews/mg/m139/p/m139.jpg,exact,57e40bfb5c1982443c2062262b96aa377f8b5e2ecb7fee7b1d286c54b08912ea,183,289,
HG 1/144 GHOST JEGAN M,not_found,,,,,,,,,,bandai_manual: GHOST JEGAN M | dalong: Ghost Jegan M | gunpla_hobby: GHOST JEGAN M
MG 1/100 OO QAN[T] (TRANS-AM MODE) [SPECIAL COATING],downloaded,MG 1_100 OO QAN[T] (TRANS-AM MODE) [SPECIAL COATING]__2449a630a3.jpg,gunpla_hobby,OO QAN[T] (TRANS-AM MODE) [SPECIAL COATING],https://gunpla-hobby.com/gunpla/mg-1-100-mg-1-100-929fe1,https://thumbnail.image.rakuten.co.jp/@0_mall/cocohouse/cabinet/2005m10-4/b07b6ng1k7.jpg,official_title_release_month,e419fb4776609c0d06146902297211a17e711eea2a453bf1ce720ab6c5240800,228,350,
HG 1/144 GIANT GATLING,downloaded,HG 1_144 GIANT GATLING__0e211db14c.jpg,dalong,Giant Gatling,https://www.dalong.net/reviews/bf/bc23/bc23_p_e.htm,https://www.dalong.net/reviews/bf/bc23/p/bc23.jpg,exact,a6527c67d5914f8873b052fde7fb3bd57df6f55b1dcbf77cc041e922ab3cba77,238,300,
MG 1/100 OO RAISER,downloaded,MG 1_100 OO RAISER__bc1ae56af5.jpg,dalong,00 Raiser,https://www.dalong.net/reviews/mg/m144/m144_p_e.htm,https://www.dalong.net/reviews/mg/m144/p/m144.jpg,exact,5a5ff301acb8adf5589d0ee7f3d3f0e152a7207b83281d47d04533800b7b4a7e,300,234,
HG 1/144 GILLA-SHIKI,not_found,,,,,,,,,,bandai_manual: GILLA-SHIKI | gunpla_hobby: GILLA-SHIKI | bandai_manual: MEGA-SHIKI
MG 1/100 OO XN RAISER,duplicate_image,,gunpla_wiki,MG GN-0000+GNR-010/XN 00 XN Raiser,https://gunpla.fandom.com/wiki/MG_GN-0000%2BGNR-010/XN_00_XN_Raiser,https://static.wikia.nocookie.net/gunplabuilders/images/5/52/MG-00-XN-Raiser-box.jpg/revision/latest?cb=20250301045047,source_model_code_cross_source,c7f49b14bf7494b1a3c665b9019b1e29ad12a3a91833c6a3e66df954c364f450,600,481,duplicate bytes of MG 1/100 00 XN RAISER
HG 1/144 GINN TYPE HIGH-MANEUVER,downloaded,HG 1_144 GINN TYPE HIGH-MANEUVER__a42be544e0.jpg,dalong,Ginn Type High-Maneuver,https://www.dalong.net/reviews/seed/shv3/shv3_p_e.htm,https://www.dalong.net/reviews/seed/shv3/p/shv3.jpg,exact,b84324b7185a8d69c03e11af83defa0953ad59bd597bb9c1690b9ea8fd997345,290,182,
MG 1/100 PERFECT STRIKE GUNDAM SPECIAL COATING Ver.,not_found,,,,,,,,,,bandai_manual: PERFECT STRIKE GUNDAM SPECIAL COATING Ver. | dalong: Perfect Strike Gundam Special Coating Ver. | bandai_manual: PROVIDENCE GUNDAM [SPECIAL COATING]
HG 1/144 GINN TYPE HIGH-MANEUVER 2,downloaded,HG 1_144 GINN TYPE HIGH-MANEUVER 2__1ef29b9978.jpg,dalong,Ginn Type High-Maneuver 2,https://www.dalong.net/reviews/seed/sh29/sh29_p_e.htm,https://www.dalong.net/reviews/seed/sh29/p/sh29.jpg,exact,98aa5bc6d40cfa6f0e83e5fc48498cde73be46ff159bcbfba016df1d2e2b8928,288,176,
MG 1/100 PERFECT ZEONG,downloaded,MG 1_100 PERFECT ZEONG__49a30f7232.jpg,dalong,Perfect Zeong,https://www.dalong.net/reviews/mg/m71/m71_p_e.htm,https://www.dalong.net/reviews/mg/m71/p/m71.jpg,exact,480ef74d58e5e495649fb27f8c2d9b573b3f1690271101b4a3300175ea5af353,289,194,
HG 1/144 GJALLARHORN ARIANRHOD FLEET COMPLETE SET,not_found,,,,,,,,,,bandai_manual: GJALLARHORN ARIANRHOD FLEET COMPLETE SET | dalong: Gjallarhorn Arianrhod Fleet Complete Set | gunpla_hobby: GJALLARHORN ARIANRHOD FLEET COMPLETE SET
MG 1/100 PLAN303E DEEP STRIKER,downloaded,MG 1_100 PLAN303E DEEP STRIKER__0658903c13.jpg,bandai_manual,PLAN303E DEEP STRIKER,https://manual.bandai-hobby.net/menus/detail/628,https://bandai-hobby.net/images/158_2221_o_1e8987sc4sne1muq1cpt1bml14i731.jpg,official_exact,57f529106b12931cf5b63adb6b9a37c0a46c306994d1305e534d058b39f6d8b1,1200,1200,
HG 1/144 GM & GUNCANNON MASS PRODUCTION TYPE (WHITE DINGO TEAM CUSTOM),not_found,,,,,,,,,,bandai_manual: GM & GUNCANNON MASS PRODUCTION TYPE (WHITE DINGO TEAM CUSTOM) | dalong: GM & Guncannon Mass Production (White Dingo Team Custom) | dalong: GM Sniper II White Dingo Team Custom
MG 1/100 POWERED GM,downloaded,MG 1_100 POWERED GM__f9e6840222.webp,gunpla_wiki,MG RGM-79 Powered GM,https://gunpla.fandom.com/wiki/MG_RGM-79_Powered_GM,https://static.wikia.nocookie.net/gunplabuilders/images/e/e4/MG-Powered-GM-boxart.jpg/revision/latest?cb=20170927053641,source_model_code_wiki_release,c667bf827ab039310b7403a3881dec2a010a94dd8912e728d7b122a084847ae1,325,512,
HG 1/144 GM (MOROCCAN FRONT TYPE),downloaded,HG 1_144 GM (MOROCCAN FRONT TYPE)__a8db85d08c.jpg,gunpla_hangar,RGM-79 GM (Moroccan Front Type),https://gunplahangar.com/kits/hgcdi-rgm-79-gm-moroccan-front-type,https://gunplahangar.com/img/kits/hgcdi-rgm-79-gm-moroccan-front-type/box-art-800.jpg,source_model_code_hangar_exact,8e7ec1d9d508d4d481ce9dbe9ad7b9940d7251cda161b2c7f02104a29c324b4a,800,514,
MG 1/100 PROTOTYPE GOUF,not_found,,,,,,,,,,bandai_manual: PROTOTYPE GOUF | dalong: Prototype Gouf | dalong: Prototype Gundam
HG 1/144 GM (SLEGGAR),downloaded,HG 1_144 GM (SLEGGAR)__7ee8706667.jpg,gunpla_hangar,RGM-79 GM (Sleggar),https://gunplahangar.com/kits/hgcdi-rgm-79-gm-sleggar,https://gunplahangar.com/img/kits/hgcdi-rgm-79-gm-sleggar/box-art-800.jpg,source_model_code_hangar_exact,16b793a7d36b6dbb3f5de08abf3647546e7dac74266d10dd16efb29180cc5fa5,800,515,
MG 1/100 PROVIDENCE GUNDAM [SPECIAL COATING],downloaded,MG 1_100 PROVIDENCE GUNDAM [SPECIAL COATING]__47c0f31c8e.jpg,gunpla_hobby,PROVIDENCE GUNDAM [SPECIAL COATING],https://gunpla-hobby.com/gunpla/mg-1-100-1-100-2c83a9,https://thumbnail.image.rakuten.co.jp/@0_mall/goodlifestore/cabinet/20200531-3/b077qx1d3z.jpg,official_title_release_month,0c7c5656779cba0a9bc1791c8558820a50e5be912f3c90d976938423ec7b0313,350,260,
HG 1/144 GM [GUNDAM THUNDERBOLT Ver.],downloaded,HG 1_144 GM [GUNDAM THUNDERBOLT Ver.]__07909f69ad.jpg,gunpla_gallery,RGM-79 GM (GUNDAM THUNDERBOLT Ver.),https://gunplagallery.com/kits/46874-hg-rgm-79-gm-gundam-thunderbolt-ver-,https://s3.amazonaws.com/gunplagallery/catalog/46874_original_HGGT-GM-Anime.jpg,source_model_code_release_month,84fd83dfda90c794eb29f67366a3bc99e809817963402919e72bf610c12beb38,1476,932,
MG 1/100 QUBELEY DAMNED,not_found,,,,,,,,,,bandai_manual: QUBELEY DAMNED | dalong: Qubeley Damned | gunpla_hobby: QUBELEY DAMNED
HG 1/144 GM CANNON II,downloaded,HG 1_144 GM CANNON II__47ac91e745.jpg,dalong,GM Cannon II,https://www.dalong.net/reviews/hg/h125/h125_p_e.htm,https://www.dalong.net/reviews/hg/h125/p/h125.jpg,exact,ae721fec4810fa4767cf68e52031573c2f0d6a06dcf44e979486a26184aa09d3,300,190,
MG 1/100 QUBELEY Mk-II (ELPEO PLE),downloaded,MG 1_100 QUBELEY Mk-II (ELPEO PLE)__76bd3e5139.jpg,gunpla_hobby,QUBELEY Mk-II (ELPEO PLE),https://gunpla-hobby.com/gunpla/mg-1-100-mg-1-100-mk-ii-a9fb0e,https://thumbnail.image.rakuten.co.jp/@0_mall/hauteproduit/cabinet/11587770/1f679798243666b.jpg,official_title_release_month,673218e0e96a50f588c88f08a81b5ddc48df37d795971dca1786bea934942a2f,400,400,
HG 1/144 GM COMMAND,downloaded,HG 1_144 GM COMMAND__eeea583f73.jpg,gunpla_hangar,RGM-79G GM Command,https://gunplahangar.com/kits/hguc-rgm-79g-gm-command,https://gunplahangar.com/img/kits/hguc-rgm-79g-gm-command/box-art-800.jpg,source_model_code_cross_source,5794b98a8959dd10ca3598265db037152f71047b09748d66dec4dcf33c53e1c4,800,596,
MG 1/100 QUBELEY Mk-II (PLE TWO),downloaded,MG 1_100 QUBELEY Mk-II (PLE TWO)__69b1a86f9e.jpg,bandai_manual,QUBELEY Mk-II (PLE TWO),https://manual.bandai-hobby.net/menus/detail/526,https://bandai-hobby.net/images/158_410_s_lhu55x2p0dvucttxqop6ye3nghf4.jpg,official_exact,18021caa1bccb0b14dce00886fe4507a925269029646b002ea068a3ae52243d0,1200,1200,
HG 1/144 GM COMMAND SPACE,downloaded,HG 1_144 GM COMMAND SPACE__7991f76e84.jpg,dalong,GM Command Space,https://www.dalong.net/reviews/hg/h51/h51_p_e.htm,https://www.dalong.net/reviews/hg/h51/p/h51.jpg,exact,17847fd23afd9c633ddfaa193ad8f21bbbfa84980a1d095f7b9e20b440281c51,290,212,
MG 1/100 RAIDER GUNDAM (FULL MECHANICS),downloaded,MG 1_100 RAIDER GUNDAM (FULL MECHANICS)__a82b3d05b3.jpg,bandai_manual,RAIDER GUNDAM (FULL MECHANICS),https://manual.bandai-hobby.net/menus/detail/1094,https://bandai-hobby.net/images/159_5020_s_ht5visxvk8t1gqi3tgwkftnwxc45.jpg,official_exact,1b1cc9849765b1805980dda7dae8f601c7a6f116d8acded8523ef122ad3a834c,1200,1200,
HG 1/144 GM CUSTOM,downloaded,HG 1_144 GM CUSTOM__7f7195ee12.jpg,dalong,GM Custom,https://www.dalong.net/reviews/hg/h120/h120_p_e.htm,https://www.dalong.net/reviews/hg/h120/p/h120.jpg,exact,40a5d789366b616d93e76a3a63e27c74e664fb37ce6b3b644510fd7baca18629,287,189,
MG 1/100 Re-GZ (UNICORN Ver.),downloaded,MG 1_100 Re-GZ (UNICORN Ver.)__6737fee3c8.webp,gunpla_wiki,MG RGZ-91 Re-GZ (Unicorn Ver.),https://gunpla.fandom.com/wiki/MG_RGZ-91_Re-GZ_%28Unicorn_Ver.%29,https://static.wikia.nocookie.net/gunplabuilders/images/f/f9/MG-Re-GZ-%28Unicorn-Ver%29-box.jpg/revision/latest?cb=20200120052505,source_model_code_cross_source,92ce14b675f4332f6c995860c9dc107f2ea9ca9c646e2cf3688075c698ece345,800,1004,
HG 1/144 GM GARD CUSTOM,downloaded,HG 1_144 GM GARD CUSTOM__6ce4cd3b1b.jpg,bandai_manual,GM GARD CUSTOM,https://manual.bandai-hobby.net/menus/detail/65,https://bandai-hobby.net/images/191_2320_s_s4l0zl8w5yws0v3g9t8kxe2wdmm1.jpg,official_exact,4e316134ca882781e33035c6b8a40a74802e8a7d36e3c544e2d897623bc83bbd,1200,1200,
MG 1/100 Re-GZ CUSTOM,downloaded,MG 1_100 Re-GZ CUSTOM__e4bb9614a7.webp,gunpla_wiki,MG RGZ-91B Re-GZ Custom,https://gunpla.fandom.com/wiki/MG_RGZ-91B_Re-GZ_Custom,https://static.wikia.nocookie.net/gunplabuilders/images/4/4a/MG-Re-GZ-Custom-box.jpg/revision/latest?cb=20190827150534,source_model_code_cross_source,869bf903f3bf757480a1f983b36c7a2f97ec7bc0a5b6b9717e65885765fdceee,650,816,
HG 1/144 GM GROUND TYPE,downloaded,HG 1_144 GM GROUND TYPE__85a466ac55.jpg,dalong,GM Ground Type,https://www.dalong.net/reviews/hg/h202/h202_p_e.htm,https://www.dalong.net/reviews/hg/h202/p/h202.jpg,exact,2ee0e1951a2a6be2a5b828fca5bcddfef8118399c547ed89f11f96b84150cb1d,300,187,
MG 1/100 RE-ZEL,downloaded,MG 1_100 RE-ZEL__5f8e9b9c9d.jpg,dalong,ReZEL,https://www.dalong.net/reviews/mg/m138/m138_p_e.htm,https://www.dalong.net/reviews/mg/m138/p/m138.jpg,exact,84c7539532846edb8273f75e74e599ce245b5cd5feb0f1b1472d88869aa50b86,240,300,
HG 1/144 GM II,downloaded,HG 1_144 GM II__1b8c05c963.jpg,dalong,GM II,https://www.dalong.net/reviews/hg/h131/h131_p_e.htm,https://www.dalong.net/reviews/hg/h131/p/h131.jpg,exact,8336d3046f114ebfb9ae6e0b61c91ba0c353d241fa5ca35014f47f366e32dd22,300,192,
MG 1/100 RE-ZEL COMMANDER TYPE,downloaded,MG 1_100 RE-ZEL COMMANDER TYPE__3915d756f8.jpg,dalong,ReZEL [Commander Type],https://www.dalong.net/reviews/mg/m140/m140_p_e.htm,https://www.dalong.net/reviews/mg/m140/p/m140.jpg,exact,2e53de3040401bec3d9a11578d79337ef16eb1e231c8f001066af479ad81abb5,229,289,
HG 1/144 GM II DESERT COLOR Ver.,not_found,,,,,,,,,,bandai_manual: GM II DESERT COLOR Ver. | dalong: GM II (AEUG Color Ver.) | dalong: RMS-179 GM II [Desert Clor Ver.]
MG 1/100 ReZEL TYPE-C (DEFENSER a+b UNIT/GENERAL REVIL),downloaded,MG 1_100 ReZEL TYPE-C (DEFENSER a+b UNIT_GENERAL REVIL)__0722629c84.jpg,bandai_manual,ReZEL TYPE-C (DEFENSER a+b UNIT/GENERAL REVIL),https://manual.bandai-hobby.net/menus/detail/607,https://bandai-hobby.net/images/156_852_s_k78u5rq81r0b57hd05exm9xohfml.jpg,official_exact,dd13392ef160eb8d8ff6f2e105a046da31113fd1bef49241c70aaf7784b692e4,560,560,
HG 1/144 GM III,downloaded,HG 1_144 GM III__11d1a21e93.jpg,dalong,GM III,https://www.dalong.net/reviews/hg/h126/h126_p_e.htm,https://www.dalong.net/reviews/hg/h126/p/h126.jpg,exact,03265ff2297d43e45fd27fa51b7c0fb55c162697b486d81a56378334df3bc497,300,192,
